Air Pollutant,Air Pollutant Description,Data Aggregation Process,Year,Air Pollution Level,Unit Of Air Pollution Level,Air Quality Station Type,Air Quality Station Area,Longitude,Latitude,Altitude,Province,Quality,Respiratory_diseases_total,Life_expectancy_total,pib
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,9.179,ug/m3,Background,Rural,-5.9397,39.8492,376.0,Caceres,BUENA,578.0,83.47,21.163
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,13.501,ug/m3,Background,Urban,-1.653,42.806,449.0,Navarra,BUENA,529.0,84.55,32.136
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,29.118,ug/m3,Background,Urban,2.2045,41.4039,3.0,Barcelona,RAZONABLEMENTE BUENA,4.968,84.01,31.903
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,22.554,ug/m3,Traffic,Urban,-0.3758,39.4561,11.0,Valencia,RAZONABLEMENTE BUENA,2.399,82.88,24.397
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,16.492,ug/m3,Background,Suburban,-5.6397,40.9608,743.0,Salamanca,BUENA,541.0,84.69,21.588
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,18.901,ug/m3,Background,Suburban,2.0,41.6,276.0,Barcelona,BUENA,4.968,84.01,31.903
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,21.779,ug/m3,Industrial,Suburban,1.9996,41.4008,65.0,Barcelona,RAZONABLEMENTE BUENA,4.968,84.01,31.903
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,6.093,ug/m3,Industrial,Suburban,-0.3367,39.7053,320.0,Valencia,BUENA,2.399,82.88,24.397
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,24.298,ug/m3,Traffic,Suburban,1.8385,41.7277,238.0,Barcelona,RAZONABLEMENTE BUENA,4.968,84.01,31.903
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,21.515,ug/m3,Background,Urban,2.115,41.3705,29.0,Barcelona,RAZONABLEMENTE BUENA,4.968,84.01,31.903
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,21.673,ug/m3,Background,Suburban,1.9232,41.4756,75.0,Barcelona,RAZONABLEMENTE BUENA,4.968,84.01,31.903
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,22.62,ug/m3,Industrial,Urban,-0.0878,39.895,20.0,Castellon/Castello,RAZONABLEMENTE BUENA,525.0,82.83,27.746
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,21.656,ug/m3,Industrial,Suburban,2.0664,41.3819,85.0,Barcelona,RAZONABLEMENTE BUENA,4.968,84.01,31.903
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,17.797,ug/m3,Traffic,Urban,-3.6889,41.6656,801.0,Burgos,BUENA,473.0,84.52,29.798
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,22.283,ug/m3,Background,Urban,-4.0636,43.3558,20.0,Cantabria,RAZONABLEMENTE BUENA,563.0,83.58,24.515
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,23.417,ug/m3,Background,Urban,2.1196,41.3849,24.0,Barcelona,RAZONABLEMENTE BUENA,4.968,84.01,31.903
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,12.519,ug/m3,Background,Rural,0.7342,41.3933,488.0,Lleida,BUENA,509.0,83.53,29.386
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,11.608,ug/m3,Traffic,Suburban,-0.8711,41.6703,195.0,Zaragoza,BUENA,1.008,83.78,29.386
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,15.94,ug/m3,Traffic,Urban,-2.6807,42.8548,517.0,Araba/Alava,BUENA,334.0,84.76,38.631
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,21.87,ug/m3,Industrial,Urban,-2.8837,43.2411,125.0,Bizkaia,RAZONABLEMENTE BUENA,1.18,83.65,31.944
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,21.385,ug/m3,Background,Urban,-5.8337,37.3425,68.0,Sevilla,RAZONABLEMENTE BUENA,1.619,81.99,21.043
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,23.864,ug/m3,Industrial,Urban,-6.9255,37.2602,23.0,Huelva,RAZONABLEMENTE BUENA,415.0,81.84,20.329
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,22.991,ug/m3,Traffic,Urban,-6.2686,36.506,4.0,Cadiz,RAZONABLEMENTE BUENA,978.0,81.71,18.767
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,14.371,ug/m3,Industrial,Rural,-2.232,42.341,570.0,La Rioja,BUENA,312.0,83.83,28.04
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,27.378,ug/m3,Traffic,Urban,-3.6127,37.1961,689.0,Granada,RAZONABLEMENTE BUENA,883.0,82.43,19.091
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,6.414,ug/m3,Industrial,Rural,-0.065,39.8922,37.0,Castellon/Castello,BUENA,525.0,82.83,27.746
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,24.869,ug/m3,Industrial,Urban,-6.9381,37.2796,66.0,Huelva,RAZONABLEMENTE BUENA,415.0,81.84,20.329
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,23.298,ug/m3,Industrial,Urban,-5.3825,36.1801,3.0,Cadiz,RAZONABLEMENTE BUENA,978.0,81.71,18.767
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,25.681,ug/m3,Background,Urban,-4.7623,37.8926,119.0,Cordoba,RAZONABLEMENTE BUENA,935.0,82.75,18.225
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,14.989,ug/m3,Background,Urban,-1.9844,43.3028,88.0,Gipuzkoa,BUENA,644.0,84.17,33.9
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,16.992,ug/m3,Background,Rural,-5.6669,37.9943,573.0,Sevilla,BUENA,1.619,81.99,21.043
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,24.446,ug/m3,Industrial,Suburban,-5.7057,43.3069,218.0,Asturias,RAZONABLEMENTE BUENA,1.446,82.84,23.22
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,17.468,ug/m3,Background,Rural,-5.6635,36.2339,189.0,Cadiz,BUENA,978.0,81.71,18.767
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,13.467,ug/m3,Background,Suburban,-8.1071,42.6563,600.0,Pontevedra,BUENA,1.071,83.59,23.013
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,16.857,ug/m3,Industrial,Urban,-2.6379,43.1683,113.0,Bizkaia,BUENA,1.18,83.65,31.944
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,7.66,ug/m3,Industrial,Rural,-7.7377,43.5329,590.0,Lugo,BUENA,498.0,83.71,23.836
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,26.511,ug/m3,Industrial,Urban,-8.4249,43.3542,65.0,A Coruna,RAZONABLEMENTE BUENA,1.408,83.35,24.84
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,13.903,ug/m3,Industrial,Rural,-9.1189,43.0089,198.0,A Coruna,BUENA,1.408,83.35,24.84
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,21.966,ug/m3,Traffic,Urban,-8.7111,42.2224,30.0,Pontevedra,RAZONABLEMENTE BUENA,1.071,83.59,23.013
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,18.073,ug/m3,Traffic,Urban,-8.644,42.4259,15.0,Pontevedra,BUENA,1.071,83.59,23.013
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,19.32,ug/m3,Background,Suburban,2.4958,41.689,145.0,Barcelona,BUENA,4.968,84.01,31.903
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,29.789,ug/m3,Traffic,Urban,1.9749,41.4508,40.0,Barcelona,RAZONABLEMENTE BUENA,4.968,84.01,31.903
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,21.659,ug/m3,Industrial,Urban,-5.6897,43.3067,206.0,Asturias,RAZONABLEMENTE BUENA,1.446,82.84,23.22
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,18.631,ug/m3,Background,Urban,-3.7816,37.7826,480.0,Jaen,BUENA,829.0,82.28,17.84
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,34.946,ug/m3,Background,Suburban,-3.6193,37.1356,684.0,Granada,RAZONABLEMENTE BUENA,883.0,82.43,19.091
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,22.78,ug/m3,Background,Urban,-5.6707,43.5166,51.0,Asturias,RAZONABLEMENTE BUENA,1.446,82.84,23.22
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,21.985,ug/m3,Traffic,Urban,-5.6583,43.5352,18.0,Asturias,RAZONABLEMENTE BUENA,1.446,82.84,23.22
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,22.09,ug/m3,Traffic,Urban,-0.4719,38.3594,45.0,Alicante/Alacant,RAZONABLEMENTE BUENA,1.593,83.09,20.263
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,21.917,ug/m3,Traffic,Suburban,-0.4083,39.4811,11.0,Valencia,RAZONABLEMENTE BUENA,2.399,82.88,24.397
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,17.409,ug/m3,Industrial,Suburban,-0.5139,38.3511,20.0,Alicante/Alacant,BUENA,1.593,83.09,20.263
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,12.246,ug/m3,Industrial,Suburban,-7.5078,43.6863,60.0,Lugo,BUENA,498.0,83.71,23.836
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,10.376,ug/m3,Background,Rural,-2.7032,43.4059,116.0,Bizkaia,BUENA,1.18,83.65,31.944
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,14.426,ug/m3,Background,Urban,-3.1344,43.2129,62.0,Bizkaia,BUENA,1.18,83.65,31.944
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,12.938,ug/m3,Background,Urban,-2.9023,43.2549,76.0,Bizkaia,BUENA,1.18,83.65,31.944
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,25.651,ug/m3,Industrial,Suburban,0.0106,39.9819,10.0,Castellon/Castello,RAZONABLEMENTE BUENA,525.0,82.83,27.746
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,15.762,ug/m3,Background,Suburban,-6.5527,43.1788,363.0,Asturias,BUENA,1.446,82.84,23.22
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,15.83,ug/m3,Background,Rural,-7.4089,42.0616,760.0,Ourense,BUENA,571.0,83.57,23.276
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,22.897,ug/m3,Industrial,Suburban,-6.9203,37.1998,8.0,Huelva,RAZONABLEMENTE BUENA,415.0,81.84,20.329
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,8.749,ug/m3,Industrial,Rural,-7.9886,43.4054,478.0,A Coruna,BUENA,1.408,83.35,24.84
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,27.551,ug/m3,Traffic,Urban,-5.6989,43.5388,19.0,Asturias,RAZONABLEMENTE BUENA,1.446,82.84,23.22
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,21.125,ug/m3,Background,Suburban,-4.8457,39.9586,369.0,Toledo,RAZONABLEMENTE BUENA,791.0,83.79,19.308
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,28.971,ug/m3,Background,Urban,-3.6001,37.1657,666.0,Granada,RAZONABLEMENTE BUENA,883.0,82.43,19.091
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,9.592,ug/m3,Industrial,Rural,-5.6389,42.7156,900.0,Leon,BUENA,760.0,83.62,21.919
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,7.691,ug/m3,Background,Rural,-4.2531,43.1533,650.0,Cantabria,BUENA,563.0,83.58,24.515
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,10.145,ug/m3,Industrial,Rural,-8.4964,43.0935,270.0,A Coruna,BUENA,1.408,83.35,24.84
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,7.518,ug/m3,Background,Rural,-0.3592,39.7822,200.0,Valencia,BUENA,2.399,82.88,24.397
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,16.94,ug/m3,Background,Suburban,-3.5914,40.0333,512.0,Madrid,BUENA,6.67,84.93,36.613
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,14.856,ug/m3,Background,Rural,-1.0647,38.4517,642.0,Alicante/Alacant,BUENA,1.593,83.09,20.263
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,35.391,ug/m3,Industrial,Suburban,-4.112,38.7027,685.0,Ciudad Real,RAZONABLEMENTE BUENA,794.0,82.98,22.264
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,21.812,ug/m3,Background,Suburban,3.0374,41.9593,9.0,Girona,RAZONABLEMENTE BUENA,629.0,83.15,28.643
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,19.139,ug/m3,Industrial,Urban,-0.2064,40.0686,175.0,Castellon/Castello,BUENA,525.0,82.83,27.746
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,17.879,ug/m3,Background,Suburban,1.8482,42.0979,661.0,Barcelona,BUENA,4.968,84.01,31.903
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,24.056,ug/m3,Traffic,Urban,0.6157,41.6158,170.0,Lleida,RAZONABLEMENTE BUENA,509.0,83.53,29.386
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,19.123,ug/m3,Background,Urban,-1.601,42.06,262.0,Navarra,BUENA,529.0,84.55,32.136
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,26.682,ug/m3,Background,Urban,-3.1716,40.6298,700.0,Guadalajara,RAZONABLEMENTE BUENA,217.0,84.73,21.655
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,25.476,ug/m3,Background,Suburban,-1.8521,38.9793,686.0,Albacete,RAZONABLEMENTE BUENA,444.0,83.31,22.251
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,12.665,ug/m3,Background,Rural,1.13,42.4054,692.0,Lleida,BUENA,509.0,83.53,29.386
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,24.731,ug/m3,Industrial,Rural,0.5535,40.5799,6.0,Tarragona,RAZONABLEMENTE BUENA,757.0,83.3,30.643
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,29.907,ug/m3,Traffic,Urban,2.1649,41.3874,24.0,Barcelona,RAZONABLEMENTE BUENA,4.968,84.01,31.903
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,23.293,ug/m3,Traffic,Urban,-5.7759,43.2561,205.0,Asturias,RAZONABLEMENTE BUENA,1.446,82.84,23.22
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,27.121,ug/m3,Background,Urban,2.2095,41.4474,23.0,Barcelona,RAZONABLEMENTE BUENA,4.968,84.01,31.903
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,23.564,ug/m3,Industrial,Suburban,-1.2321,37.9745,80.0,Murcia,RAZONABLEMENTE BUENA,1.344,82.62,22.015
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,21.192,ug/m3,Background,Suburban,1.595,41.2681,169.0,Tarragona,RAZONABLEMENTE BUENA,757.0,83.3,30.643
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,21.417,ug/m3,Background,Suburban,-3.4776,40.4495,581.0,Madrid,RAZONABLEMENTE BUENA,6.67,84.93,36.613
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,16.594,ug/m3,Traffic,Urban,-4.7406,41.63,683.0,Valladolid,BUENA,501.0,84.62,28.079
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,29.149,ug/m3,Traffic,Urban,2.1538,41.3853,26.0,Barcelona,RAZONABLEMENTE BUENA,4.968,84.01,31.903
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,16.563,ug/m3,Background,Suburban,-1.656,42.49,389.0,Navarra,BUENA,529.0,84.55,32.136
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,10.601,ug/m3,Industrial,Suburban,-0.0572,40.0128,106.0,Castellon/Castello,BUENA,525.0,82.83,27.746
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,16.673,ug/m3,Traffic,Urban,-1.64,42.8122,455.0,Navarra,BUENA,529.0,84.55,32.136
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,26.619,ug/m3,Traffic,Urban,2.1014,41.5612,210.0,Barcelona,RAZONABLEMENTE BUENA,4.968,84.01,31.903
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,15.438,ug/m3,Background,Urban,-5.8728,43.3727,276.0,Asturias,BUENA,1.446,82.84,23.22
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,13.549,ug/m3,Traffic,Urban,-2.2682,43.1804,110.0,Gipuzkoa,BUENA,644.0,84.17,33.9
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,19.77,ug/m3,Traffic,Urban,-5.9197,43.5512,6.0,Asturias,BUENA,1.446,82.84,23.22
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,15.608,ug/m3,Industrial,Urban,-9.1861,42.9536,38.0,A Coruna,BUENA,1.408,83.35,24.84
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,19.475,ug/m3,Background,Suburban,-0.6828,38.2422,44.0,Alicante/Alacant,BUENA,1.593,83.09,20.263
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,21.145,ug/m3,Background,Urban,1.7263,41.2241,14.0,Barcelona,RAZONABLEMENTE BUENA,4.968,84.01,31.903
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,14.467,ug/m3,Background,Urban,-6.3381,38.9075,214.0,Badajoz,BUENA,898.0,82.43,19.102
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,25.643,ug/m3,Industrial,Suburban,1.9905,41.4153,82.0,Barcelona,RAZONABLEMENTE BUENA,4.968,84.01,31.903
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,12.999,ug/m3,Industrial,Suburban,-1.284,42.579,397.0,Navarra,BUENA,529.0,84.55,32.136
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,9.141,ug/m3,Background,Suburban,-0.6033,39.9306,616.0,Castellon/Castello,BUENA,525.0,82.83,27.746
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,27.441,ug/m3,Traffic,Urban,2.1524,41.3996,61.0,Barcelona,RAZONABLEMENTE BUENA,4.968,84.01,31.903
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,16.842,ug/m3,Background,Rural,-6.2239,40.5697,985.0,Salamanca,BUENA,541.0,84.69,21.588
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,8.508,ug/m3,Background,Rural,-3.2317,42.8752,911.0,Araba/Alava,BUENA,334.0,84.76,38.631
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,20.146,ug/m3,Industrial,Suburban,1.192,41.1159,39.0,Tarragona,RAZONABLEMENTE BUENA,757.0,83.3,30.643
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,20.027,ug/m3,Traffic,Urban,-3.7186,40.3847,605.0,Madrid,RAZONABLEMENTE BUENA,6.67,84.93,36.613
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,21.669,ug/m3,Industrial,Suburban,-1.7028,37.6878,340.0,Murcia,RAZONABLEMENTE BUENA,1.344,82.62,22.015
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,19.406,ug/m3,Industrial,Suburban,-8.1502,43.5197,20.0,A Coruna,BUENA,1.408,83.35,24.84
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,20.029,ug/m3,Industrial,Suburban,1.6642,41.3205,170.0,Barcelona,RAZONABLEMENTE BUENA,4.968,84.01,31.903
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,26.755,ug/m3,Background,Urban,2.2573,41.9293,495.0,Barcelona,RAZONABLEMENTE BUENA,4.968,84.01,31.903
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,18.8,ug/m3,Industrial,Rural,-4.47,41.9328,721.0,Palencia,BUENA,279.0,83.3,27.505
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,15.094,ug/m3,Background,Urban,-3.6603,40.4942,615.0,Madrid,BUENA,6.67,84.93,36.613
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,19.262,ug/m3,Industrial,Urban,-2.9175,42.6844,471.0,Burgos,BUENA,473.0,84.52,29.798
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,13.295,ug/m3,Industrial,Suburban,-8.2522,43.4916,33.0,A Coruna,BUENA,1.408,83.35,24.84
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,6.459,ug/m3,Traffic,Suburban,-0.9068,41.6592,208.0,Zaragoza,BUENA,1.008,83.78,29.386
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,13.876,ug/m3,Industrial,Rural,-6.7256,42.5586,450.0,Leon,BUENA,760.0,83.62,21.919
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,16.018,ug/m3,Industrial,Urban,-4.7339,41.6561,691.0,Valladolid,BUENA,501.0,84.62,28.079
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,25.566,ug/m3,Industrial,Suburban,-5.7437,36.7398,216.0,Cadiz,RAZONABLEMENTE BUENA,978.0,81.71,18.767
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,17.876,ug/m3,Background,Suburban,-8.5591,42.876,220.0,A Coruna,BUENA,1.408,83.35,24.84
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,24.074,ug/m3,Industrial,Suburban,-3.8419,43.4044,16.0,Cantabria,RAZONABLEMENTE BUENA,563.0,83.58,24.515
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,10.513,ug/m3,Background,Rural,-4.3504,39.5463,923.0,Toledo,BUENA,791.0,83.79,19.308
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,14.538,ug/m3,Industrial,Suburban,-5.6236,42.8028,945.0,Leon,BUENA,760.0,83.62,21.919
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,29.164,ug/m3,Background,Rural,-6.5704,37.0161,22.0,Huelva,RAZONABLEMENTE BUENA,415.0,81.84,20.329
pm10,Particulate matter < 10 µm (aerosol),Annual mean / 1 calendar year,2019-01-01,22.489,ug/m3,Background,Urban,2.2275,41.4463,2.0,Barcelona,RAZONABLEMENTE BUENA,4.968,84.01,31.903
