Country,Air Quality Network,Air Quality Network Name,Air Quality Station EoI Code,Air Quality Station Name,Sampling Point Id,Air Pollutant,Air Pollutant Description,Data Aggregation Process Id,Data Aggregation Process,Year,Air Pollution Level,Unit Of Air Pollution Level,Data Coverage,Verification,Air Quality Station Type,Air Quality Station Area,Longitude,Latitude,Altitude,City,City Code,City Population,Source Of Data Flow,Calculation Time,Link to raw data (only E1a/validated data from AQ e-Reporting),Observation Frequency,Province
Spain,NET_ES204A,CCAA Islas Baleares,ES1829A,UIB-PARC BIT,SP_07040004_8_8,NO2,Nitrogen dioxide (air),P1Y,Annual mean / 1 calendar year,2024,7.701,ug/m3,98.0,3.0,Background,Rural,2.6481,39.6356,109.0,Palma de Mallorca                                                               ,ES010C1                                           ,422587.0,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,Illes Balears
Spain,NET_ES215A,CCAA Navarra,ES2094A,TUDELA II,SP_31232003_8_8,NO2,Nitrogen dioxide (air),P1Y,Annual mean / 1 calendar year,2024,11.763,ug/m3,92.46,3.0,Background,Urban,-1.601,42.06,262.0,,,,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,Navarra - Nafarroa
Spain,NET_ES131A,Ayto Madrid,ES1947A,TRES OLIVOS,SP_28079060_8_8,NO2,Nitrogen dioxide (air),P1Y,Annual mean / 1 calendar year,2024,19.466,ug/m3,98.63,3.0,Background,Urban,-3.6897,40.5006,715.0,Madrid                                                                          ,ES001K1                                           ,5098717.0,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,Madrid
Spain,NET_ES215A,CCAA Navarra,ES1755A,SANGUESA,SP_31216001_8_8,NO2,Nitrogen dioxide (air),P1Y,Annual mean / 1 calendar year,2024,5.034,ug/m3,96.16,3.0,Industrial,Suburban,-1.284,42.579,397.0,,,,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,Zangozerria / Comarca de Sangüesa
Spain,NET_ES201A,CCAA Andalucía,ES1253A,BAILÉN,SP_23010002_8_8,NO2,Nitrogen dioxide (air),P1Y,Annual mean / 1 calendar year,2024,13.305,ug/m3,98.14,3.0,Industrial,Urban,-3.7839,38.0929,368.0,,,,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,Jaén
Spain,NET_ES203A,CCAA Asturias,ES1269A,PALACIO DE DEPORTES,SP_33044030_8_8,NO2,Nitrogen dioxide (air),P1Y,Annual mean / 1 calendar year,2024,22.266,ug/m3,94.97,3.0,Traffic,Urban,-5.833,43.3665,180.0,Oviedo                                                                          ,ES013C1                                           ,219910.0,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,Asturias / Asturies
Spain,NET_ES205A,CCAA Islas Canarias,ES1864A,COSTA TEGUISE,SP_35024001_8_8,NO2,Nitrogen dioxide (air),P1Y,Annual mean / 1 calendar year,2024,8.33,ug/m3,93.67,3.0,Industrial,Suburban,-13.5166,28.9903,36.0,,,,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,Las Palmas
Spain,NET_ES205A,CCAA Islas Canarias,ES2022A,DEPÓSITO LA GUANCHA-CANDELARIA ,SP_38011007_8_8,NO2,Nitrogen dioxide (air),P1Y,Annual mean / 1 calendar year,2024,5.313,ug/m3,94.89,3.0,Industrial,Suburban,-16.3683,28.3802,128.0,,,,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,Santa Cruz de Tenerife
Spain,NET_ES203A,CCAA Asturias,ES1433A,BLIMEA,SP_33060003_8_8,NO2,Nitrogen dioxide (air),P1Y,Annual mean / 1 calendar year,2024,5.776,ug/m3,98.36,3.0,Background,Suburban,-5.596,43.2757,262.0,,,,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,Asturias / Asturies
Spain,NET_ES216A,CCAA País Vasco,ES2127A,SANTURCE,SP_48082004_8_8,NO2,Nitrogen dioxide (air),P1Y,Annual mean / 1 calendar year,2024,15.606,ug/m3,97.93,3.0,Background,Urban,-3.0426,43.3331,31.0,Bilbao                                                                          ,ES019K2                                           ,797590.0,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,Bizkaia
Spain,NET_ES204A,CCAA Islas Baleares,ES1610A,FONERS,SP_07040002_8_8,NO2,Nitrogen dioxide (air),P1Y,Annual mean / 1 calendar year,2024,21.896,ug/m3,95.39,3.0,Traffic,Urban,2.657,39.5712,23.0,Palma de Mallorca                                                               ,ES010C1                                           ,422587.0,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,Illes Balears
Spain,NET_ES203A,CCAA Asturias,ES1651A,JARDINES DE JUAN XXIII,SP_33037012_8_8,NO2,Nitrogen dioxide (air),P1Y,Annual mean / 1 calendar year,2024,6.343,ug/m3,98.62,3.0,Traffic,Urban,-5.7759,43.2561,205.0,,,,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,Asturias / Asturies
Spain,NET_ES219A,CA Melilla,ES2154A,SSOO,SP_52001001_8_8,NO2,Nitrogen dioxide (air),P1Y,Annual mean / 1 calendar year,2024,14.69,ug/m3,97.64,3.0,Traffic,Urban,-2.9408,35.2731,10.0,Melilla                                                                         ,ES055C1                                           ,87076.0,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,Melilla
Spain,NET_ES208A,CCAA Castilla y León,ES1597A,ENERGYWORKS-VA 2,SP_47186026_8_8,NO2,Nitrogen dioxide (air),P1Y,Annual mean / 1 calendar year,2024,8.601,ug/m3,99.53,3.0,Industrial,Suburban,-4.7411,41.6833,753.0,Valladolid                                                                      ,ES009C1                                           ,299265.0,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,Valladolid
Spain,NET_ES205A,CCAA Islas Canarias,ES1762A,MÉDANO,SP_38017001_8_8,NO2,Nitrogen dioxide (air),P1Y,Annual mean / 1 calendar year,2024,12.504,ug/m3,96.97,3.0,Industrial,Urban,-16.536,28.0473,12.0,,,,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,Santa Cruz de Tenerife
Spain,NET_ES216A,CCAA País Vasco,ES2118A,USURBIL,SP_20073001_8_8,NO2,Nitrogen dioxide (air),P1Y,Annual mean / 1 calendar year,2024,9.836,ug/m3,98.9,3.0,Industrial,Urban,-2.0505,43.2738,35.0,,,,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,Gipuzkoa
Spain,NET_ES214A,CCAA Murcia,ES1423A,LA ALJORRA,SP_30016018_8_8,NO2,Nitrogen dioxide (air),P1Y,Annual mean / 1 calendar year,2024,8.724,ug/m3,98.52,3.0,Industrial,Suburban,-1.0659,37.6925,80.0,Cartagena                                                                       ,ES506C1                                           ,216108.0,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,Región de Murcia
Spain,NET_ES216A,CCAA País Vasco,ES2126A,ARRAIZ,SP_48020066_8_8,NO2,Nitrogen dioxide (air),P1Y,Annual mean / 1 calendar year,2024,8.726,ug/m3,99.44,3.0,Background,Suburban,-2.9605,43.2456,345.0,Bilbao                                                                          ,ES019K2                                           ,797590.0,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,Bizkaia
Spain,NET_ES205A,CCAA Islas Canarias,ES1768A,GALLETAS,SP_38006001_8_8,NO2,Nitrogen dioxide (air),P1Y,Annual mean / 1 calendar year,2024,11.568,ug/m3,97.05,3.0,Background,Urban,-16.6559,28.0077,3.0,,,,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,Santa Cruz de Tenerife
Spain,NET_ES206A,CCAA Cantabria,ES1578A,CASTRO URDIALES,SP_39020001_8_8,NO2,Nitrogen dioxide (air),P1Y,Annual mean / 1 calendar year,2024,6.422,ug/m3,97.36,3.0,Background,Urban,-3.2206,43.3825,20.0,,,,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,Cantabria
Spain,NET_ES212A,CCAA Galicia,ES1901A,SAN CAETANO,SP_15078008_8_8,NO2,Nitrogen dioxide (air),P1Y,Annual mean / 1 calendar year,2024,7.659,ug/m3,97.77,3.0,Traffic,Urban,-8.5311,42.8878,260.0,Santiago de Compostela                                                          ,ES011C1                                           ,97848.0,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,A Coruña
Spain,NET_ES206A,CCAA Cantabria,ES1577A,PARQUE DE CROSS,SP_39016003_8_8,NO2,Nitrogen dioxide (air),P1Y,Annual mean / 1 calendar year,2024,10.811,ug/m3,97.87,3.0,Industrial,Urban,-3.8411,43.4208,10.0,,,,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,Cantabria
Spain,NET_ES212A,CCAA Galicia,ES1957A,TORRE DE HÉRCULES,SP_15030027_8_8,NO2,Nitrogen dioxide (air),P1Y,Annual mean / 1 calendar year,2024,9.496,ug/m3,98.96,3.0,Background,Suburban,-8.4092,43.3828,25.0,A Coruña                                                                        ,ES026C1                                           ,247604.0,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,A Coruña
Spain,NET_ES131A,Ayto Madrid,ES1941A,ENSANCHE DE VALLECAS,SP_28079054_8_8,NO2,Nitrogen dioxide (air),P1Y,Annual mean / 1 calendar year,2024,26.384,ug/m3,98.76,3.0,Background,Urban,-3.6119,40.3728,630.0,Madrid                                                                          ,ES001K1                                           ,5098717.0,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,Madrid
Spain,NET_ES201A,CCAA Andalucía,ES1593A,SAN FERNANDO,SP_11031001_8_8,NO2,Nitrogen dioxide (air),P1Y,Annual mean / 1 calendar year,2024,8.562,ug/m3,97.71,3.0,Background,Suburban,-6.2031,36.4606,35.0,San Fernando                                                                    ,ES032C1                                           ,95001.0,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,Cádiz
Spain,NET_ES202A,CCAA Aragón,ES1421A,TERUEL,SP_44216001_8_8,NO2,Nitrogen dioxide (air),P1Y,Annual mean / 1 calendar year,2024,9.223,ug/m3,99.23,3.0,Background,Urban,-1.1067,40.3364,915.0,,,,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,Teruel
Spain,NET_ES201A,CCAA Andalucía,ES2030A,MARBELLA ARCO,SP_29069002_8_8,NO2,Nitrogen dioxide (air),P1Y,Annual mean / 1 calendar year,2024,20.138,ug/m3,95.1,3.0,Traffic,Urban,-4.863,36.511,39.0,Marbella                                                                        ,ES533C1                                           ,147633.0,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,Málaga
Spain,NET_ES210A,CCAA Com. Valenciana,ES1387A,ONDA,SP_12084003_8_8,NO2,Nitrogen dioxide (air),P1Y,Annual mean / 1 calendar year,2024,6.537,ug/m3,97.56,3.0,Industrial,Suburban,-0.2333,39.9628,163.0,,,,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,Castelló / Castellón
Spain,NET_ES209A,CCAA Cataluña,ES1816A,MATARÓ (PASSEIG DELS MOLINS),SP_08121013_8_8,NO2,Nitrogen dioxide (air),P1Y,Annual mean / 1 calendar year,2024,13.775,ug/m3,97.76,3.0,Background,Urban,2.4433,41.5472,40.0,Mataró                                                                          ,ES530C1                                           ,129661.0,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,Barcelona
Spain,NET_ES210A,CCAA Com. Valenciana,ES1834A,CASTELLÓ-PATRONAT D'ESPORTS,SP_12040015_8_8,NO2,Nitrogen dioxide (air),P1Y,Annual mean / 1 calendar year,2024,12.15,ug/m3,89.34,3.0,Traffic,Urban,-0.0261,39.9889,18.0,Castellón de la Plana/Castelló de la Plana                                      ,ES520C1                                           ,174264.0,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,Castelló / Castellón
Spain,NET_ES210A,CCAA Com. Valenciana,ES1915A,ALACANT-FLORIDA-BABEL,SP_03014008_8_8,NO2,Nitrogen dioxide (air),P1Y,Annual mean / 1 calendar year,2024,12.266,ug/m3,98.8,3.0,Background,Urban,-0.5067,38.3403,55.0,Alicante/Alacant                                                                ,ES021C1                                           ,337482.0,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,Alacant / Alicante
Spain,NET_ES201A,CCAA Andalucía,ES1898A,CAMPILLOS,SP_29032001_8_8,NO2,Nitrogen dioxide (air),P1Y,Annual mean / 1 calendar year,2024,3.43,ug/m3,85.34,3.0,Background,Rural,-4.8448,36.9623,359.0,,,,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,Málaga
Spain,NET_ES209A,CCAA Cataluña,ES1684A,RUBÍ (CA N'ORIOL),SP_08184006_8_8,NO2,Nitrogen dioxide (air),P1Y,Annual mean / 1 calendar year,2024,17.536,ug/m3,98.79,3.0,Background,Urban,2.0425,41.4921,171.0,Barcelona                                                                       ,ES002K2                                           ,3755512.0,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,Barcelona
Spain,NET_ES201A,CCAA Andalucía,ES1718A,VILLANUEVA DEL ARZOBISPO,SP_23097001_8_8,NO2,Nitrogen dioxide (air),P1Y,Annual mean / 1 calendar year,2024,12.584,ug/m3,99.02,3.0,Industrial,Urban,-3.0102,38.1744,691.0,,,,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,Jaén
Spain,NET_ES207A,CCAA Cast. la Mancha,ES2137A,LOS YÉBENES,SP_45200001_8_8,NO2,Nitrogen dioxide (air),P1Y,Annual mean / 1 calendar year,2024,5.695,ug/m3,93.29,3.0,Background,Suburban,-3.8652,39.5769,780.0,,,,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,Toledo
Spain,NET_ES209A,CCAA Cataluña,ES1679A,BARCELONA (CIUTADELLA),SP_08019050_8_8,NO2,Nitrogen dioxide (air),P1Y,Annual mean / 1 calendar year,2024,24.821,ug/m3,99.28,3.0,Background,Urban,2.1874,41.3864,7.0,Barcelona                                                                       ,ES002K2                                           ,3755512.0,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,Barcelona
Spain,NET_ES213A,CCAA Madrid,ES1613A,COLMENAR VIEJO,SP_28045002_8_8,NO2,Nitrogen dioxide (air),P1Y,Annual mean / 1 calendar year,2024,15.868,ug/m3,98.58,3.0,Traffic,Urban,-3.7739,40.6646,905.0,,,,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,Comunidad de Madrid
Spain,NET_ES212A,CCAA Galicia,ES1867A,FERROL,SP_15036003_8_8,NO2,Nitrogen dioxide (air),P1Y,Annual mean / 1 calendar year,2024,9.137,ug/m3,95.77,3.0,Traffic,Urban,-8.2431,43.4815,5.0,Ferrol                                                                          ,ES043C1                                           ,65560.0,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,A Coruña
Spain,NET_ES210A,CCAA Com. Valenciana,ES2144A,VILLENA PARQUE FERIA,SP_03140001_8_8,NO2,Nitrogen dioxide (air),P1Y,Annual mean / 1 calendar year,2024,4.755,ug/m3,98.71,3.0,Background,Urban,-0.8724,38.6394,500.0,,,,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,Alacant / Alicante
Spain,NET_ES131A,Ayto Madrid,ES1525A,CUATRO CAMINOS-PABLO IGLESIAS,SP_28079038_8_8,NO2,Nitrogen dioxide (air),P1Y,Annual mean / 1 calendar year,2024,25.826,ug/m3,98.3,3.0,Traffic,Urban,-3.7064,40.4453,699.0,Madrid                                                                          ,ES001K1                                           ,5098717.0,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,Madrid
Spain,NET_ES211A,CCAA Extremadura,ES1820A,ZAFRA,SP_06158001_8_8,NO2,Nitrogen dioxide (air),P1Y,Annual mean / 1 calendar year,2024,4.494,ug/m3,98.9,3.0,Background,Suburban,-6.395,38.4292,551.0,,,,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,Badajoz
Spain,NET_ES212A,CCAA Galicia,ES1868A,COMPOSTELA,SP_15078007_8_8,NO2,Nitrogen dioxide (air),P1Y,Annual mean / 1 calendar year,2024,7.014,ug/m3,98.19,3.0,Background,Suburban,-8.5591,42.876,220.0,Santiago de Compostela                                                          ,ES011C1                                           ,97848.0,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,A Coruña
Spain,NET_ES209A,CCAA Cataluña,ES1125A,MANRESA (PL. D'ESPANYA),SP_08113007_8_8,NO2,Nitrogen dioxide (air),P1Y,Annual mean / 1 calendar year,2024,17.463,ug/m3,99.44,3.0,Traffic,Urban,1.8253,41.7303,238.0,Manresa                                                                         ,ES050C1                                           ,78245.0,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,Barcelona
Spain,NET_ES209A,CCAA Cataluña,ES1347A,SANTA PAU (CAN JORDÀ),SP_17184001_8_8,NO2,Nitrogen dioxide (air),P1Y,Annual mean / 1 calendar year,2024,3.092,ug/m3,95.32,3.0,Background,Rural,2.5102,42.1433,496.0,,,,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,Girona
Spain,NET_ES209A,CCAA Cataluña,ES1148A,SANT ADRIÀ DE BESÒS (OLÍMPIC),SP_08194008_8_8,NO2,Nitrogen dioxide (air),P1Y,Annual mean / 1 calendar year,2024,25.504,ug/m3,98.55,3.0,Traffic,Urban,2.2222,41.4256,7.0,Barcelona                                                                       ,ES002K2                                           ,3755512.0,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,Barcelona
Spain,NET_ES206A,CCAA Cantabria,ES1578A,CASTRO URDIALES,SP_39020001_8_8,NO2,Nitrogen dioxide (air),P1Y,Annual mean / 1 calendar year,2025,10.247,ug/m3,24.47,3.0,Background,Urban,-3.2206,43.3825,20.0,,,,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,Cantabria
Spain,NET_ES201A,CCAA Andalucía,ES1835A,LA JOYA,SP_04066007_8_8,NO2,Nitrogen dioxide (air),P1Y,Annual mean / 1 calendar year,2025,3.348,ug/m3,24.33,3.0,Industrial,Rural,-1.9615,36.95,51.0,,,,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,Almería
Spain,NET_ES209A,CCAA Cataluña,ES1148A,SANT ADRIÀ DE BESÒS (OLÍMPIC),SP_08194008_8_8,NO2,Nitrogen dioxide (air),P1Y,Annual mean / 1 calendar year,2025,26.602,ug/m3,30.73,3.0,Traffic,Urban,2.2222,41.4256,7.0,Barcelona                                                                       ,ES002K2                                           ,3755512.0,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,Barcelona
Spain,NET_ES215A,CCAA Navarra,ES1747A,ROTXAPEA,SP_31201014_8_8,NO2,Nitrogen dioxide (air),P1Y,Annual mean / 1 calendar year,2025,18.194,ug/m3,31.34,3.0,Background,Urban,-1.651,42.826,418.0,Pamplona/Iruña                                                                  ,ES014K1                                           ,334398.0,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,Navarra - Nafarroa
Spain,NET_ES201A,CCAA Andalucía,ES1549A,EL EJIDO,SP_04902001_8_8,NO2,Nitrogen dioxide (air),P1Y,Annual mean / 1 calendar year,2025,15.721,ug/m3,31.14,3.0,Background,Urban,-2.811,36.7697,97.0,,,,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,Almería
Spain,NET_ES201A,CCAA Andalucía,ES2030A,MARBELLA ARCO,SP_29069002_8_8,NO2,Nitrogen dioxide (air),P1Y,Annual mean / 1 calendar year,2025,17.494,ug/m3,26.7,3.0,Traffic,Urban,-4.863,36.511,39.0,Marbella                                                                        ,ES533C1                                           ,147633.0,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,Málaga
Spain,NET_ES202A,CCAA Aragón,ES1883A,TORRELISA,SP_22190001_8_8,NO2,Nitrogen dioxide (air),P1Y,Annual mean / 1 calendar year,2025,2.945,ug/m3,30.33,3.0,Background,Rural,0.1819,42.4578,1005.0,,,,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,Huesca
Spain,NET_ES201A,CCAA Andalucía,ES1793A,EL ARENOSILLO,SP_21050002_8_8,NO2,Nitrogen dioxide (air),P1Y,Annual mean / 1 calendar year,2025,3.973,ug/m3,30.11,3.0,Background,Rural,-6.7341,37.1041,31.0,,,,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,Huelva
Spain,NET_ES216A,CCAA País Vasco,ES1349A,LLODIO,SP_01036004_8_8,NO2,Nitrogen dioxide (air),P1Y,Annual mean / 1 calendar year,2025,14.176,ug/m3,31.47,3.0,Traffic,Suburban,-2.9634,43.1441,122.0,,,,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,Araba/Álava
Spain,NET_ES208A,CCAA Castilla y León,ES1443A,BURGOS 4,SP_09059006_8_8,NO2,Nitrogen dioxide (air),P1Y,Annual mean / 1 calendar year,2025,7.156,ug/m3,31.53,3.0,Background,Urban,-3.6361,42.3361,929.0,,,,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,Burgos
Spain,NET_ES209A,CCAA Cataluña,ES1453A,SANTA COLOMA DE GRAMENET (BALLDOVINA),SP_08245012_8_8,NO2,Nitrogen dioxide (air),P1Y,Annual mean / 1 calendar year,2025,26.507,ug/m3,31.3,3.0,Background,Urban,2.2095,41.4474,23.0,Barcelona                                                                       ,ES002K2                                           ,3755512.0,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,Barcelona
Spain,NET_ES201A,CCAA Andalucía,ES1516A,RIO SAN PEDRO,SP_11028001_8_8,NO2,Nitrogen dioxide (air),P1Y,Annual mean / 1 calendar year,2025,9.066,ug/m3,26.64,3.0,Background,Urban,-6.2252,36.5228,1.0,,,,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,Cádiz
Spain,NET_ES210A,CCAA Com. Valenciana,ES1617A,ALZIRA,SP_46017002_8_8,NO2,Nitrogen dioxide (air),P1Y,Annual mean / 1 calendar year,2025,4.587,ug/m3,31.43,3.0,Background,Suburban,-0.4578,39.15,60.0,,,,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,València / Valencia
Spain,NET_ES202A,CCAA Aragón,ES1418A,ALAGÓN,SP_50008001_8_8,NO2,Nitrogen dioxide (air),P1Y,Annual mean / 1 calendar year,2025,17.4,ug/m3,24.5,3.0,Traffic,Suburban,-1.1433,41.7628,235.0,,,,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,Zaragoza
Spain,NET_ES216A,CCAA País Vasco,ES1497A,HERNANI,SP_20040001_8_8,NO2,Nitrogen dioxide (air),P1Y,Annual mean / 1 calendar year,2025,18.596,ug/m3,24.51,3.0,Traffic,Urban,-1.9777,43.2675,18.0,,,,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,Gipuzkoa
Spain,NET_ES212A,CCAA Galicia,ES2014A,LAZA,SP_32039001_8_8,NO2,Nitrogen dioxide (air),P1Y,Annual mean / 1 calendar year,2025,1.063,ug/m3,31.26,3.0,Background,Rural,-7.4089,42.0616,760.0,,,,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,Ourense
Spain,NET_ES212A,CCAA Galicia,ES2048A,SAN PEDRO (AIR LIQUIDE),SP_15030028_8_8,NO2,Nitrogen dioxide (air),P1Y,Annual mean / 1 calendar year,2025,7.458,ug/m3,30.68,3.0,Industrial,Suburban,-8.4369,43.3774,130.0,A Coruña                                                                        ,ES026C1                                           ,247604.0,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,A Coruña
Spain,NET_ES210A,CCAA Com. Valenciana,ES1765A,SAGUNT-NORD,SP_46220009_8_8,NO2,Nitrogen dioxide (air),P1Y,Annual mean / 1 calendar year,2025,7.685,ug/m3,31.4,3.0,Background,Suburban,-0.2789,39.6847,54.0,Sagunto                                                                         ,ES547C1                                           ,67173.0,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,València / Valencia
Spain,NET_ES209A,CCAA Cataluña,ES2193A,CUBELLES (POLIESPORTIU),SP_08074006_8_8,NO2,Nitrogen dioxide (air),P1Y,Annual mean / 1 calendar year,2025,11.207,ug/m3,31.52,3.0,Background,Suburban,1.6722,41.2022,5.0,,,,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,Barcelona
Spain,NET_ES210A,CCAA Com. Valenciana,ES2095A,VALÈNCIA-CENTRE,SP_46250054_8_8,NO2,Nitrogen dioxide (air),P1Y,Annual mean / 1 calendar year,2025,22.226,ug/m3,26.13,3.0,Traffic,Urban,-0.3765,39.4483,2.0,Valencia                                                                        ,ES003K1                                           ,1417464.0,E2a/UTD AQ e-Reporting,26/04/2025 20:19:50,,,València / Valencia
